gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,emp,invt,lct,ni,oibdp,rect,revt,xrd,xsga,costat,sic
160376,2015-12-31,2015,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,133.8130,1032.7060,173.4750,47.9000,15.6330,256.6420,96.8940,214.2590,45.4210,1807.3680,0.0000,112.4260,A,5812
160376,2016-12-31,2016,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,200.2590,1179.9710,164.7380,52.5000,16.0880,279.5270,115.5980,262.1640,56.1270,1990.7140,0.0000,123.2210,A,5812
160376,2017-12-31,2017,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,257.0810,1330.6230,161.6280,56.3000,16.3060,329.9980,131.5260,294.6050,76.4960,2219.5310,0.0000,128.3220,A,5812
160376,2018-12-31,2018,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,345.0190,1469.2760,155.9800,64.9000,18.8270,385.1420,158.2250,289.0050,92.1140,2457.4490,0.0000,155.4920,A,5812
160376,2019-12-31,2019,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,247.8990,1983.5650,214.3400,67.9000,20.2670,417.2200,174.4520,327.5670,99.3050,2756.1630,0.0000,168.6460,A,5812
160376,2020-12-31,2020,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,510.6510,2325.1610,154.4010,61.6000,22.3640,506.3180,31.2550,155.9970,98.4180,2398.1230,0.0000,140.7890,A,5812
160376,2021-12-31,2021,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,563.5250,2511.9520,200.6920,73.3000,31.5950,602.1440,245.2940,422.7530,161.3580,3463.9460,0.0000,182.5490,A,5812
160376,2022-12-31,2022,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,396.8410,2525.6650,246.1210,82.0000,38.0150,652.0100,269.8180,457.4340,150.2640,4014.9190,0.0000,196.1950,A,5812
160376,2023-12-31,2023,INDL,C,D,STD,TXRH,TEXAS ROADHOUSE INC,USD,356.4740,2793.3760,347.0340,91.0000,38.3200,745.4340,304.8760,507.1910,175.4740,4631.6720,0.0000,227.8910,A,5812
160381,2014-12-31,2014,INDL,C,D,STD,CNCOY,CENCOSUD SA,USD,4957.0750,17692.9470,375.4750,153.2340,1807.2000,5182.1100,272.2410,1180.9600,1292.6480,17872.8460,,3789.6950,A,5411
160381,2015-12-31,2015,INDL,C,D,STD,CNCOY,CENCOSUD SA,USD,3532.4920,14276.3440,242.3070,140.4740,1508.4530,3425.6320,327.5010,1315.4710,1178.5830,15817.0240,,3469.2780,A,5411
160381,2016-12-31,2016,INDL,C,D,STD,CNCOY,CENCOSUD SA,USD,4032.4820,15631.3410,311.4270,138.1600,1719.3320,3873.2750,580.0810,1469.0940,1340.6070,15908.6940,,3434.3180,A,5411
162031,2014-12-31,2014,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,1.4840,81.8560,0.0000,5.0000,0.0000,0.4920,8.1830,8.1820,0.9770,8.5910,0.0000,0.4090,A,5812
162031,2015-12-31,2015,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.2260,84.5980,0.0000,5.0000,0.0000,3.2740,8.6000,8.6830,3.5220,9.0850,0.0000,0.4020,A,5812
162031,2016-12-31,2016,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.0850,95.0690,0.0000,5.1000,0.0000,3.0490,8.8780,9.3290,3.7120,9.7390,0.0000,0.4100,A,5812
162031,2017-12-31,2017,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.3330,95.3170,0.0000,0.0000,0.0000,3.1430,9.8140,10.6120,3.9270,11.0510,0.0000,0.4390,A,5812
162031,2018-12-31,2018,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.4950,91.4790,0.0000,0.0000,0.0000,3.0680,5.1150,11.0470,4.1640,11.4900,0.0000,0.4430,A,5812
162031,2019-12-31,2019,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.3310,94.3160,0.0000,0.0000,0.0000,3.4750,12.6440,10.2930,4.1590,10.7810,0.0000,0.4880,A,5812
162031,2020-12-31,2020,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,4.8860,48.4940,0.0000,0.0000,0.0000,3.8050,-44.0020,1.1220,4.7010,1.6460,0.0000,0.5240,A,5812
162031,2021-12-31,2021,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,5.8720,49.4810,0.0000,0.0000,0.0000,4.8770,4.9100,3.1480,4.4170,3.7170,0.0000,0.5690,A,5812
162031,2022-12-31,2022,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,5.4870,83.2210,0.0000,0.0000,0.0000,4.8880,44.4090,10.2110,3.1480,10.8360,0.0000,0.6250,A,5812
162031,2023-12-31,2023,INDL,C,D,STD,SIRZF,SIR ROYALTY INCOME FUND,CAD,3.9730,90.9580,0.0000,0.0000,0.0000,3.3750,19.1140,10.4840,3.5190,11.0750,0.0000,0.5910,A,5812
162425,2014-12-31,2014,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,16.4300,53.4490,1.5750,0.3600,0.2210,23.6840,-27.0320,2.9250,4.8060,28.1720,,17.5680,A,5812
162425,2015-12-31,2015,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,8.8170,46.4850,1.9420,0.3700,0.2290,11.8040,-1.1530,0.3630,4.2410,37.3410,,5.7870,A,5812
162425,2016-12-31,2016,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,9.0960,45.3140,0.3820,0.2950,0.2000,10.2420,-0.9750,0.8110,3.6940,30.3510,,5.7790,A,5812
162425,2017-12-31,2017,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,10.1220,44.7000,0.3830,0.1830,0.2050,9.8690,-3.0970,2.9340,3.7800,23.6360,,5.7220,A,5812
162425,2018-12-31,2018,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,20.1990,56.0010,1.2810,0.2980,0.5250,11.1530,1.1510,2.7350,2.7770,25.7140,0.0000,5.0640,A,5812
162425,2019-12-31,2019,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,23.5430,113.3520,1.6880,0.3510,0.5290,19.4230,-4.6740,0.3410,10.7330,27.0370,0.0000,6.4560,A,5812
162425,2020-12-31,2020,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,80.7500,102.6560,2.7490,0.2380,0.8190,74.0840,-19.6220,-0.6260,1.2580,11.2010,0.0000,2.6060,A,5812
162425,2021-12-31,2021,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,2.9930,20.3200,0.0810,0.2300,0.6700,4.9790,-7.9140,-4.7370,0.3910,10.8760,0.0000,9.1190,A,5812
162425,2022-12-31,2022,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,10.0920,73.8800,0.0650,0.2300,0.9190,10.8690,-9.2480,-2.0290,2.4480,15.1590,0.0000,6.0650,A,5812
162425,2023-12-31,2023,INDL,C,D,STD,SCUPF,AEGIS BRANDS INC,CAD,12.2850,67.3170,1.2830,0.1220,0.1260,14.0960,-4.7070,3.4800,3.1630,16.9400,0.0000,11.4730,A,5812
162988,2015-01-31,2014,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,279.7630,493.7050,35.7580,6.5000,93.8500,81.4470,43.1920,105.0140,12.6530,811.5510,0.0000,183.2990,A,5651
162988,2016-01-31,2015,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,198.8970,414.6950,34.8340,7.0000,98.2990,69.1420,28.7850,76.2160,12.8400,804.1830,0.0000,194.8460,A,5651
162988,2017-01-31,2016,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,211.3630,426.6830,20.4000,7.3000,106.9240,73.5970,25.9040,66.6350,12.5380,836.2680,0.0000,209.4160,A,5651
162988,2018-01-31,2017,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,279.1630,499.5100,24.0620,8.9000,125.8260,99.2470,26.8020,75.0910,17.0270,927.4010,0.0000,235.7680,A,5651
162988,2019-01-31,2018,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,327.1750,534.1900,21.0280,9.1000,129.2680,93.1080,45.2050,87.3060,17.7760,978.6170,0.0000,249.9140,A,5651
162988,2020-01-31,2019,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,412.5880,914.2580,18.8180,9.1950,135.0950,159.7100,66.8810,110.9410,16.8410,1034.1290,0.0000,256.7950,A,5651
162988,2021-01-31,2020,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,535.2770,998.3640,9.0570,8.8000,134.3540,195.4520,76.2270,125.2910,16.5580,990.6520,0.0000,229.3400,A,5651
162988,2022-01-31,2021,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,447.6490,862.0120,15.7490,9.5000,128.7280,184.4390,119.2890,182.1390,14.4270,1183.8670,0.0000,275.7940,A,5651
162988,2023-01-31,2022,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,340.1780,747.9030,25.6270,9.4000,134.8240,145.8090,21.0340,48.8190,20.6130,958.3800,0.0000,277.5290,A,5651
162988,2024-01-31,2023,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,326.5870,664.2260,20.3500,8.9000,128.8270,144.0870,-62.6100,-1.0090,13.7800,875.4860,0.0000,283.5860,A,5651
163051,2015-01-31,2014,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,241.3570,318.3730,11.0020,5.2000,131.0570,102.0020,8.9660,33.0000,0.9730,670.8400,0.0000,219.4240,A,5651
163051,2016-01-31,2015,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,227.1280,314.5080,19.6010,5.5000,137.0200,95.6580,15.5270,41.8940,1.2850,683.7910,0.0000,225.1180,A,5651
163051,2017-01-31,2016,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,237.3120,332.5140,23.9320,5.6000,134.6490,100.4090,13.3310,36.0290,1.6350,695.1750,0.0000,230.9790,A,5651
163051,2018-01-31,2017,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,233.3460,327.0710,20.9860,5.6000,137.7010,109.1700,14.5740,43.1660,0.0000,755.2410,0.0000,246.0530,A,5651
163051,2019-01-31,2018,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,225.5980,297.9890,13.2560,5.5000,139.8410,102.3690,21.3740,44.0150,0.0000,769.5530,0.0000,249.2120,A,5651
163051,2020-01-31,2019,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,201.2070,459.1450,24.1750,5.7000,138.2580,150.8620,16.5030,37.4970,1.1860,781.9250,0.0000,259.6880,A,5651
163051,2021-01-31,2020,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,244.4420,494.5930,16.9560,5.2000,103.8450,182.8450,23.9780,51.1920,0.0000,783.2940,0.0000,260.4840,A,5651
163051,2022-01-31,2021,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,192.6070,474.0250,29.7070,5.4000,123.8350,187.4740,62.2400,99.9100,3.9870,991.5950,0.0000,307.6220,A,5651
163051,2023-01-31,2022,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,222.8810,544.2580,22.2870,4.8000,105.7940,160.5530,58.8920,28.9120,0.6150,795.0110,0.0000,282.0770,A,5651
163051,2024-01-31,2023,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,225.0990,518.7210,14.8750,4.8000,130.4320,169.9040,-11.9790,1.1220,4.1230,747.9410,0.0000,284.5080,A,5651
163891,2014-12-31,2014,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,52.1500,218.5670,17.3650,5.6750,7.2060,86.4810,16.4550,50.5790,20.4580,346.0970,0.0000,36.0170,I,5812
163891,2015-12-31,2015,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,30.5840,198.5970,20.2920,4.3500,7.4790,77.8720,30.0040,57.2860,18.5010,373.4330,0.0000,42.1990,I,5812
163891,2016-12-31,2016,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,34.4200,207.4720,26.2110,4.7280,7.3960,79.4150,30.4650,61.1230,20.7900,385.9470,0.0000,44.8800,I,5812
163891,2017-12-31,2017,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,37.0450,242.0960,21.2550,4.9150,8.6880,88.5250,30.1370,61.6770,21.6260,414.8230,0.0000,51.3410,I,5812
163891,2018-12-31,2018,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,36.3620,254.6130,31.9070,5.4080,9.2960,95.2720,41.6800,71.7220,19.4760,452.3340,0.0000,54.2420,I,5812
163891,2019-12-31,2019,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,42.0110,496.8760,31.6680,5.7400,9.6230,112.8810,42.2060,73.8150,23.7690,468.0260,0.0000,51.8990,I,5812
163891,2020-12-31,2020,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,130.2940,542.6740,10.6200,4.3630,6.9300,108.3210,-25.2940,9.0560,24.3090,277.7480,0.0000,39.9160,I,5812
163891,2021-12-31,2021,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,146.1940,535.9790,19.6510,4.5270,8.5540,135.4150,42.2750,70.8780,41.5880,429.1230,0.0000,49.7430,I,5812
163891,2022-12-31,2022,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,81.8150,521.8060,46.9580,4.7680,9.1380,138.2690,38.6210,75.1530,45.0130,505.8580,0.0000,58.0630,I,5812
164255,2014-12-31,2014,INDL,C,D,STD,JMBA,JAMBA INC,USD,57.3310,92.4890,14.2800,4.2000,2.3000,66.2000,-3.6320,10.3040,16.9770,218.0480,0.0000,33.0400,I,5812
164255,2015-12-31,2015,INDL,C,D,STD,JMBA,JAMBA INC,USD,44.0130,69.6160,7.0520,1.3130,0.8180,55.6350,9.4180,5.3270,16.9320,161.6760,0.0000,34.5410,I,5812
164255,2016-12-31,2016,INDL,C,D,STD,JMBA,JAMBA INC,USD,23.7040,41.6200,6.8070,1.1770,0.5340,46.4570,-22.4360,9.2360,11.7780,79.6230,0.0000,22.9700,I,5812
164255,2017-12-31,2017,INDL,C,D,STD,JMBA,JAMBA INC,USD,25.6900,40.6480,2.2910,0.9330,0.4650,47.7130,-2.7420,1.0440,10.0980,70.9260,0.0000,29.2830,I,5812
164284,2014-12-31,2014,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,1.4690,35.7920,1.9700,0.7390,0.5320,11.4130,-6.4030,-3.7870,0.3600,29.8430,0.0000,6.3320,I,5812
164284,2015-12-31,2015,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,3.8190,42.2050,1.7980,0.7450,0.7270,16.1800,-12.1370,-3.4390,0.9280,42.3970,0.0000,6.9830,I,5812
164284,2016-12-31,2016,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,1.7940,33.4860,1.1910,0.9570,0.5400,12.1110,-9.0770,-0.0630,0.5240,41.7020,0.0000,5.7310,I,5812
164284,2017-12-31,2017,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,1.8000,30.1830,1.6250,0.8860,0.4610,14.9060,-6.7950,-2.9530,0.4760,41.4330,0.0000,7.2610,I,5812
164284,2018-12-31,2018,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,1.6750,29.7930,2.3930,0.8760,0.4790,14.3120,-6.8540,-3.1910,0.3870,40.6140,0.0000,6.9520,I,5812
164284,2019-12-31,2019,INDL,C,D,STD,BURG,CHANTICLEER HOLDINGS INC,USD,1.1700,31.5330,0.4730,0.5870,0.2870,18.0950,-17.7270,-14.2360,0.1320,30.1430,0.0000,15.4780,I,5812
164290,2014-12-31,2014,INDL,C,D,STD,KONA,KONA GRILL INC,USD,39.2650,94.3700,21.8550,2.7430,,12.2470,0.7030,8.1820,0.3870,119.0970,0.0000,13.1960,I,5812
164290,2015-12-31,2015,INDL,C,D,STD,KONA,KONA GRILL INC,USD,13.3640,101.8440,38.0770,4.0670,,18.8300,-4.4960,5.8540,1.5740,143.0230,0.0000,17.3580,I,5812
164290,2016-12-31,2016,INDL,C,D,STD,KONA,KONA GRILL INC,USD,8.7320,108.3830,41.9000,4.0660,2.1760,19.2770,-21.6290,-6.5710,1.8500,169.5230,0.0000,30.2590,I,5812
164290,2017-12-31,2017,INDL,C,D,STD,KONA,KONA GRILL INC,USD,9.0440,91.7990,11.8400,3.6380,1.7060,16.6030,-23.4320,-5.9030,1.3710,179.0810,0.0000,25.0020,I,5812
164290,2018-12-31,2018,INDL,C,D,STD,KONA,KONA GRILL INC,USD,5.6600,53.6130,1.7000,2.9680,1.6450,51.5910,-31.9680,-15.8000,0.5450,156.9420,0.0000,33.7200,I,5812
164300,2014-12-31,2014,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,7.2540,335.1120,0.0000,0.0000,0.0000,3.3620,25.0180,32.4280,3.1490,33.0130,0.0000,,A,5812
164300,2015-12-31,2015,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,8.4870,342.3860,0.0000,0.0000,0.0000,3.5710,25.2380,34.1840,3.5010,34.8080,0.0000,,A,5812
164300,2016-12-31,2016,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,8.2760,344.6460,0.0000,0.0000,0.0000,3.1070,26.7310,34.6550,3.3920,35.3330,0.0000,,A,5812
164300,2017-12-31,2017,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,8.2250,349.5360,0.0000,0.0000,0.0000,3.1750,27.0480,34.9690,3.3530,35.6140,0.0000,,A,5812
164300,2018-12-31,2018,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,7.1410,355.7610,0.0000,0.0000,0.0000,2.9300,26.8860,34.8460,3.2310,35.4080,0.0000,,A,5812
164300,2019-12-31,2019,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,6.6800,359.0080,0.0000,0.0000,0.0000,3.0970,27.3050,35.4520,3.3950,35.9460,0.0000,,A,5812
164300,2020-12-31,2020,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,7.8290,361.5450,0.0000,0.0000,0.0000,2.4410,24.4740,31.1530,2.8290,31.7890,0.0000,,A,5812
164300,2021-12-31,2021,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,9.3410,363.0570,0.0000,0.0000,0.0000,2.8040,23.9230,31.3600,3.1840,31.9190,0.0000,,A,5812
164300,2022-12-31,2022,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,11.5820,367.8310,0.0000,0.0000,0.0000,4.0700,27.5500,35.7950,3.6460,36.4270,0.0000,,A,5812
164300,2023-12-31,2023,INDL,C,D,STD,PZRIF,PIZZA PIZZA ROYALTY CORP,CAD,12.5490,370.0920,0.0000,0.0000,0.0000,4.3130,30.9770,39.5760,4.0440,40.2190,0.0000,,A,5812
164471,2014-12-31,2014,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2661.1000,21164.0000,30.9000,4.6000,100.1000,1925.2000,158.0000,732.7000,439.9000,1197.3000,0.0000,206.4000,A,5812
164471,2015-12-31,2015,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,1369.5000,18411.1000,115.3000,4.3000,81.3000,1121.0000,375.1000,1652.2000,422.0000,4052.2000,0.0000,304.0000,A,5812
164471,2016-12-31,2016,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2097.0000,19124.9000,33.7000,4.3000,71.8000,1210.7000,615.6000,1878.2000,403.5000,4145.8000,0.0000,280.5000,A,5812
164471,2017-12-31,2017,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,1749.6000,21223.5000,36.7000,6.2000,78.0000,1655.0000,648.8000,2118.4000,455.9000,4576.1000,0.0000,329.0000,A,5812
164471,2018-12-31,2018,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,1500.0000,20141.0000,86.0000,6.0000,75.0000,1408.0000,612.0000,2176.0000,452.0000,5357.0000,0.0000,1139.0000,A,5812
164471,2019-12-31,2019,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2196.0000,22360.0000,62.0000,6.3000,84.0000,1703.0000,643.0000,2203.0000,527.0000,5603.0000,0.0000,1208.0000,A,5812
164471,2020-12-31,2020,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2264.0000,22777.0000,117.0000,5.2000,96.0000,1601.0000,486.0000,1798.0000,536.0000,4968.0000,0.0000,1229.0000,A,5812
164471,2021-12-31,2021,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,1816.0000,23246.0000,106.0000,5.7000,96.0000,1878.0000,838.0000,2113.0000,547.0000,5739.0000,0.0000,1416.0000,A,5812
164471,2022-12-31,2022,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2048.0000,22746.0000,100.0000,6.4000,133.0000,2116.0000,1008.0000,2211.0000,614.0000,6505.0000,0.0000,1613.0000,A,5812
164471,2023-12-31,2023,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2173.0000,23391.0000,120.0000,9.0000,166.0000,2144.0000,1190.0000,2329.0000,749.0000,7022.0000,0.0000,1920.0000,A,5812
164471,2024-12-31,2024,INDL,C,D,STD,QSR,RESTAURANT BRANDS INTL INC,USD,2282.0000,24632.0000,201.0000,,142.0000,2364.0000,1021.0000,2597.0000,698.0000,8406.0000,0.0000,2021.0000,A,5812
165914,2014-12-31,2014,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,878.4790,2546.2850,252.5900,53.0900,15.3320,245.7100,445.3740,828.2500,51.3270,4108.2690,0.0000,289.5060,A,5812
165914,2015-12-31,2015,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,814.6470,2725.0660,257.4180,59.3300,15.0430,279.9420,475.6020,907.1510,96.4350,4501.2230,0.0000,267.1360,A,5812
165914,2016-12-31,2016,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,522.3740,2026.1030,258.8420,64.5700,15.0190,281.7930,22.9380,204.8120,45.5590,3904.3840,0.0000,293.4020,A,5812
165914,2017-12-31,2017,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,629.5350,2045.6920,216.7770,68.8900,19.8600,323.8930,176.2530,477.4870,49.8060,4476.4120,0.0000,278.7290,A,5812
165914,2018-12-31,2018,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,814.7940,2265.5180,287.3900,73.0000,21.5550,449.9900,176.5530,554.0380,62.3120,4864.9850,0.0000,356.9540,A,5812
165914,2019-12-31,2019,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1072.2040,5104.6040,333.9120,83.0000,26.0960,666.5930,350.1580,723.0720,108.2500,5586.3690,0.0000,419.4180,A,5812
165914,2020-12-31,2020,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1420.2370,5982.8960,373.3520,88.0000,26.4450,822.1990,355.7660,602.1780,387.2830,5984.6340,0.0000,433.4720,A,5812
165914,2021-12-31,2021,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1381.5640,6652.9580,442.4750,97.6600,32.8260,873.6820,652.9840,1156.2520,193.6630,7547.0610,0.0000,539.3120,A,5812
165914,2022-12-31,2022,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1175.8370,6927.5040,479.1640,104.9580,35.6680,921.8800,899.1010,1492.7700,154.6210,8634.6520,0.0000,569.3490,A,5812
165914,2023-12-31,2023,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1620.7130,8044.3620,560.7310,116.0680,39.3090,1030.6250,1228.7370,1919.6090,168.4950,9871.6490,0.0000,666.4830,A,5812
165914,2024-12-31,2024,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,1780.5870,9204.3740,593.6030,130.5040,48.9420,1168.7680,1534.1100,2288.9650,211.1920,11313.8530,0.0000,728.7270,A,5812
170422,2014-12-31,2014,INDL,C,D,STD,GIGL,GIGGLES N' HUGS INC,USD,0.1690,2.6720,0.1170,0.0780,0.0380,1.0100,-2.3570,-1.2880,0.0000,3.3410,0.0000,1.6500,I,5812
170422,2015-12-31,2015,INDL,C,D,STD,GIGL,GIGGLES N' HUGS INC,USD,0.3990,2.1610,0.0130,0.0780,0.0380,2.0620,-2.0690,-1.2890,0.0000,3.4520,0.0000,1.3810,I,5812
170422,2016-12-31,2016,INDL,C,D,STD,GIGL,GIGGLES N' HUGS INC,USD,0.1790,1.1750,0.0000,0.0500,0.0200,1.7750,-1.3870,-0.6240,0.0000,3.0230,0.0000,0.8790,I,5812
170422,2017-12-31,2017,INDL,C,D,STD,GIGL,GIGGLES N' HUGS INC,USD,0.1770,0.9200,0.0020,0.0530,0.0250,1.8860,-1.6220,-1.2220,0.0000,2.4540,0.0000,1.6110,I,5812
170422,2018-12-31,2018,INDL,C,D,STD,GIGL,GIGGLES N' HUGS INC,USD,0.1040,0.6140,0.0000,0.0530,0.0240,1.8510,-0.6910,-0.3960,0.0000,2.4320,0.0000,0.9070,I,5812
171049,2014-12-31,2014,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,600.5510,3344.2860,237.8680,100.0000,80.8170,840.1100,91.0900,416.2500,135.6770,4442.7110,5.8000,323.4180,A,5812
171049,2015-12-31,2015,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,418.6440,3032.5690,210.2630,100.0000,80.7040,814.1660,127.3270,433.2210,148.5430,4377.6760,6.5000,317.6920,A,5812
171049,2016-12-31,2016,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,390.5190,2642.2790,260.5780,97.0000,65.2310,823.4080,41.7480,328.6610,134.9450,4252.3120,5.2000,372.6080,A,5812
171049,2017-12-31,2017,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,360.2090,2572.9070,260.5890,94.0000,51.2640,860.8630,100.2430,343.9810,110.6690,4213.3460,3.9000,357.8410,A,5812
171049,2018-12-31,2018,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,335.4830,2464.7740,208.2240,93.0000,72.8120,791.0390,107.0980,350.7290,122.3740,4126.4130,3.8000,319.5830,A,5812
171049,2019-12-31,2019,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,340.4680,3592.6830,161.9260,94.0000,86.8610,962.0210,130.5730,387.9010,141.1120,4139.3890,3.4000,284.3240,A,5812
171049,2020-12-31,2020,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,323.8540,3362.1070,87.8420,77.0000,61.9280,950.1040,-158.7150,162.2000,103.4830,3170.5610,2.4000,217.4600,A,5812
171049,2021-12-31,2021,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,352.7920,3294.2710,122.8300,82.0000,79.1120,984.6250,215.5550,536.6210,123.0950,4119.2520,2.6000,256.5890,A,5812
